DateTime,Junction,Vehicles,ID,Temperature (°C),Wind Speed (km/h),Precipitation (mm),Humidity (%),Is Holiday,IsWeekend,SyntheticCharge,DayOfWeek,HourOfDay,EstimatedFare,Distance_km
2015-11-11 15:00:00,1,24,20151111151,28.3,15.5,0.0,33,1,0,29.83,2,15,392.72,15
2015-11-11 16:00:00,1,22,20151111161,27.5,11.8,0.0,35,1,0,28.75,2,16,391.2,15
2015-11-11 17:00:00,1,24,20151111171,25.3,8.2,0.0,40,1,0,29.53,2,17,391.52,15
2015-11-11 18:00:00,1,26,20151111181,23.5,8.9,0.0,43,1,0,30.35,2,18,392.0,15
2015-11-11 19:00:00,1,27,20151111191,22.3,9.5,0.0,46,1,0,30.73,2,19,392.12,15
2015-11-11 20:00:00,1,22,20151111201,21.2,9.6,0.0,50,1,0,28.12,2,20,388.68,15
2015-11-11 21:00:00,1,23,20151111211,20.2,9.4,0.0,53,1,0,28.52,2,21,388.88,15
2015-11-11 22:00:00,1,22,20151111221,19.4,9.6,0.0,57,1,0,27.94,2,22,387.96,15
2015-11-11 23:00:00,1,22,20151111231,18.8,9.9,0.0,60,1,0,27.88,2,23,387.72,15
2015-11-12 00:00:00,1,22,20151112001,18.4,10.3,0.0,61,0,0,22.84,3,0,312.56,15
2015-11-12 01:00:00,1,17,20151112011,17.9,10.5,0.0,63,0,0,20.29,3,1,309.36,15
2015-11-12 02:00:00,1,15,20151112021,17.5,10.6,0.0,65,0,0,19.25,3,2,308.0,15
2015-11-12 03:00:00,1,12,20151112031,17.2,10.4,0.0,66,0,0,17.72,3,3,306.08,15
2015-11-12 04:00:00,1,13,20151112041,16.9,10.7,0.0,67,0,0,18.19,3,4,306.56,15
2015-11-12 05:00:00,1,9,20151112051,16.7,11.4,0.0,67,0,0,16.17,3,5,304.08,15
2015-11-12 06:00:00,1,14,20151112061,16.5,11.2,0.0,68,0,0,18.65,3,6,307.0,15
2015-11-12 07:00:00,1,13,20151112071,17.0,12.1,0.0,66,0,0,18.2,3,7,306.6,15
2015-11-12 08:00:00,1,15,20151112081,19.7,12.2,0.0,57,0,0,19.47,3,8,308.88,15
2015-11-12 09:00:00,1,27,20151112091,22.5,12.7,0.0,47,0,0,25.75,3,9,317.2,15
2015-11-12 10:00:00,1,39,20151112101,24.7,13.0,0.0,40,0,0,31.97,3,10,325.28,15
2015-11-12 11:00:00,1,40,20151112111,26.4,12.3,0.0,35,0,0,32.64,3,11,326.56,15
2015-11-12 12:00:00,1,36,20151112121,27.5,12.3,0.0,35,0,0,30.75,3,12,324.6,15
2015-11-12 13:00:00,1,34,20151112131,28.3,12.9,0.0,33,0,0,29.83,3,13,323.72,15
2015-11-12 14:00:00,1,33,20151112141,28.6,13.5,0.0,33,0,0,29.36,3,14,323.24,15
2015-11-12 15:00:00,1,28,20151112151,28.5,12.9,0.0,33,0,0,26.85,3,15,320.2,15
2015-11-12 16:00:00,1,30,20151112161,27.8,8.9,0.0,36,0,0,27.78,3,16,321.12,15
2015-11-12 17:00:00,1,26,20151112171,26.0,9.5,0.0,41,0,0,25.6,3,17,318.0,15
2015-11-12 18:00:00,1,30,20151112181,24.2,9.2,0.0,47,0,0,27.42,3,18,319.68,15
2015-11-12 19:00:00,1,35,20151112191,22.9,7.9,0.0,51,0,0,29.79,3,19,322.16,15
2015-11-12 20:00:00,1,38,20151112201,21.8,7.7,0.0,55,0,0,31.18,3,20,323.52,15
2015-11-12 21:00:00,1,34,20151112211,20.8,7.8,0.0,59,0,0,29.08,3,21,320.72,15
2015-11-12 22:00:00,1,30,20151112221,19.7,8.1,0.0,63,0,0,26.97,3,22,317.88,15
2015-11-12 23:00:00,1,27,20151112231,18.8,8.4,0.0,68,0,0,25.38,3,23,315.72,15
2015-11-13 00:00:00,1,24,20151113001,18.1,7.7,0.0,72,0,0,23.81,4,0,313.64,15
2015-11-13 01:00:00,1,21,20151113011,17.5,6.5,0.0,74,0,0,22.25,4,1,311.6,15
2015-11-13 02:00:00,1,16,20151113021,17.1,6.4,0.0,76,0,0,19.71,4,2,308.44,15
2015-11-13 03:00:00,1,16,20151113031,16.8,6.2,0.0,77,0,0,19.68,4,3,308.32,15
2015-11-13 04:00:00,1,13,20151113041,16.5,6.5,0.0,78,0,0,18.15,4,4,306.4,15
2015-11-13 05:00:00,1,11,20151113051,16.2,6.6,0.0,80,0,0,17.12,4,5,305.08,15
2015-11-13 06:00:00,1,13,20151113061,15.9,6.3,0.0,81,0,0,18.09,4,6,306.16,15
2015-11-13 07:00:00,1,15,20151113071,16.2,9.0,0.0,82,0,0,19.12,4,7,307.48,15
2015-11-13 08:00:00,1,17,20151113081,20.2,6.8,0.0,64,0,0,20.52,4,8,310.28,15
2015-11-13 09:00:00,1,18,20151113091,23.4,7.4,0.0,52,0,0,21.34,4,9,312.16,15
2015-11-13 10:00:00,1,24,20151113101,25.8,9.2,0.0,46,0,0,24.58,4,10,316.72,15
2015-11-13 11:00:00,1,41,20151113111,27.4,11.8,0.0,41,0,0,33.24,4,11,327.56,15
2015-11-13 12:00:00,1,29,20151113121,28.2,13.3,0.0,41,0,0,27.32,4,12,320.68,15
2015-11-13 13:00:00,1,25,20151113131,29.1,14.0,0.0,39,0,0,25.41,4,13,318.64,15
2015-11-13 14:00:00,1,25,20151113141,29.5,14.5,0.0,38,0,0,25.45,4,14,318.8,15
2015-11-13 15:00:00,1,26,20151113151,29.5,15.0,0.0,38,0,0,25.95,4,15,319.4,15
2015-11-13 16:00:00,1,25,20151113161,28.8,11.6,0.0,40,0,0,25.38,4,16,318.52,15
2015-11-13 17:00:00,1,24,20151113171,26.7,8.1,0.0,46,0,0,24.67,4,17,317.08,15
2015-11-13 18:00:00,1,26,20151113181,24.9,8.7,0.0,51,0,0,25.49,4,18,317.56,15
2015-11-13 19:00:00,1,24,20151113191,23.8,8.6,0.0,54,0,0,24.38,4,19,315.92,15
2015-11-13 20:00:00,1,28,20151113201,22.8,8.2,0.0,58,0,0,26.28,4,20,317.92,15
2015-11-13 21:00:00,1,22,20151113211,22.0,7.9,0.0,61,0,0,23.2,4,21,314.0,15
2015-11-13 22:00:00,1,23,20151113221,21.2,7.9,0.0,64,0,0,23.62,4,22,314.28,15
2015-11-13 23:00:00,1,18,20151113231,20.6,7.7,0.0,67,0,0,21.06,4,23,311.04,15
2015-11-14 00:00:00,1,21,20151114001,20.0,7.4,0.0,70,0,1,24.5,5,0,362.6,15
2015-11-14 01:00:00,1,20,20151114011,19.6,7.1,0.0,72,0,1,23.96,5,1,361.84,15
2015-11-14 02:00:00,1,15,20151114021,19.1,7.4,0.0,75,0,1,21.41,5,2,358.64,15
2015-11-14 03:00:00,1,13,20151114031,18.6,7.1,0.0,77,0,1,20.36,5,3,357.24,15
2015-11-14 04:00:00,1,10,20151114041,18.3,6.7,0.0,78,0,1,18.83,5,4,355.32,15
2015-11-14 05:00:00,1,10,20151114051,18.0,7.1,0.0,80,0,1,18.8,5,5,355.2,15
2015-11-14 06:00:00,1,12,20151114061,17.6,6.6,0.0,81,0,1,19.76,5,6,356.24,15
2015-11-14 07:00:00,1,9,20151114071,17.9,9.4,0.0,81,0,1,18.29,5,7,354.56,15
2015-11-14 08:00:00,1,11,20151114081,20.9,8.7,0.0,67,0,1,19.59,5,8,356.96,15
2015-11-14 09:00:00,1,15,20151114091,23.6,9.8,0.0,57,0,1,21.86,5,9,360.44,15
2015-11-14 10:00:00,1,16,20151114101,26.0,10.5,0.0,48,0,1,22.6,5,10,362.0,15
2015-11-14 11:00:00,1,16,20151114111,27.9,12.1,0.0,40,0,1,22.79,5,11,362.76,15
2015-11-14 12:00:00,1,12,20151114121,28.7,13.3,0.0,38,0,1,20.87,5,12,360.68,15
2015-11-14 13:00:00,1,11,20151114131,29.4,13.0,0.0,35,0,1,20.44,5,13,360.36,15
2015-11-14 14:00:00,1,14,20151114141,29.7,12.5,0.0,34,0,1,21.97,5,14,362.28,15
2015-11-14 15:00:00,1,16,20151114151,29.5,12.4,0.0,34,0,1,22.95,5,15,363.4,15
2015-11-14 16:00:00,1,18,20151114161,28.8,8.4,0.0,37,0,1,23.88,5,16,364.32,15
2015-11-14 17:00:00,1,13,20151114171,26.8,8.1,0.0,43,0,1,21.18,5,17,360.52,15
2015-11-14 18:00:00,1,17,20151114181,24.8,7.8,0.0,49,0,1,22.98,5,18,362.12,15
2015-11-14 19:00:00,1,15,20151114191,23.6,8.0,0.0,53,0,1,21.86,5,19,360.44,15
2015-11-14 20:00:00,1,19,20151114201,22.6,8.0,0.0,56,0,1,23.76,5,20,362.44,15
2015-11-14 21:00:00,1,15,20151114211,21.7,8.1,0.0,59,0,1,21.67,5,21,359.68,15
2015-11-14 22:00:00,1,19,20151114221,20.8,8.2,0.0,62,0,1,23.58,5,22,361.72,15
2015-11-14 23:00:00,1,15,20151114231,20.1,8.4,0.0,65,0,1,21.51,5,23,359.04,15
2015-11-15 00:00:00,1,15,20151115001,19.3,8.2,0.0,68,0,1,21.43,6,0,358.72,15
2015-11-15 01:00:00,1,13,20151115011,18.6,7.8,0.0,70,0,1,20.36,6,1,357.24,15
2015-11-15 02:00:00,1,14,20151115021,18.0,7.6,0.0,72,0,1,20.8,6,2,357.6,15
2015-11-15 03:00:00,1,10,20151115031,17.5,6.8,0.0,73,0,1,18.75,6,3,355.0,15
2015-11-15 04:00:00,1,8,20151115041,16.9,7.3,0.0,75,0,1,17.69,6,4,353.56,15
2015-11-15 05:00:00,1,9,20151115051,16.3,7.6,0.0,78,0,1,18.13,6,5,353.92,15
2015-11-15 06:00:00,1,9,20151115061,16.1,7.2,0.0,79,0,1,18.11,6,6,353.84,15
2015-11-15 07:00:00,1,9,20151115071,16.6,5.0,0.0,78,0,1,18.16,6,7,354.04,15
2015-11-15 08:00:00,1,9,20151115081,20.1,2.4,0.0,65,0,1,18.51,6,8,355.44,15
2015-11-15 09:00:00,1,16,20151115091,23.5,2.2,0.0,51,0,1,22.35,6,9,361.0,15
2015-11-15 10:00:00,1,18,20151115101,26.1,2.2,0.0,42,0,1,23.61,6,10,363.24,15
2015-11-15 11:00:00,1,18,20151115111,27.7,2.8,0.0,38,0,1,23.77,6,11,363.88,15
2015-11-15 12:00:00,1,17,20151115121,28.3,4.8,0.0,40,0,1,23.33,6,12,363.52,15
2015-11-15 13:00:00,1,18,20151115131,29.1,6.6,0.0,38,0,1,23.91,6,13,364.44,15
2015-11-15 14:00:00,1,14,20151115141,29.4,7.7,0.0,36,0,1,21.94,6,14,362.16,15
2015-11-15 15:00:00,1,15,20151115151,29.4,6.3,0.0,36,0,1,22.44,6,15,362.76,15
2015-11-15 16:00:00,1,13,20151115161,28.7,4.2,0.0,38,0,1,21.37,6,16,361.28,15
2015-11-15 17:00:00,1,15,20151115171,27.2,6.5,0.0,44,0,1,22.22,6,17,361.88,15
2015-11-15 18:00:00,1,19,20151115181,25.6,6.5,0.0,49,0,1,24.06,6,18,363.64,15
2015-11-15 19:00:00,1,18,20151115191,24.6,5.3,0.0,52,0,1,23.46,6,19,362.64,15
2015-11-15 20:00:00,1,21,20151115201,23.7,5.3,0.0,55,0,1,24.87,6,20,364.08,15
2015-11-15 21:00:00,1,17,20151115211,22.8,6.6,0.0,57,0,1,22.78,6,21,361.32,15
2015-11-15 22:00:00,1,17,20151115221,22.3,7.3,0.0,58,0,1,22.73,6,22,361.12,15
2015-11-15 23:00:00,1,15,20151115231,21.7,6.0,0.0,60,0,1,21.67,6,23,359.68,15
2015-11-16 00:00:00,1,17,20151116001,21.4,7.5,0.0,62,0,0,20.64,0,0,310.76,15
2015-11-16 01:00:00,1,14,20151116011,21.3,8.9,0.0,60,0,0,19.13,0,1,308.92,15
2015-11-16 02:00:00,1,13,20151116021,21.1,10.2,0.0,60,0,0,18.61,0,2,308.24,15
2015-11-16 03:00:00,1,15,20151116031,20.2,10.4,0.1,64,0,0,19.64,0,3,309.2,15
2015-11-16 04:00:00,1,12,20151116041,19.5,8.7,0.4,69,0,0,18.43,0,4,307.48,15
2015-11-16 05:00:00,1,12,20151116051,18.8,7.4,0.2,75,0,0,18.12,0,5,306.96,15
2015-11-16 06:00:00,1,13,20151116061,18.1,7.1,0.1,82,0,0,18.43,0,6,307.16,15
2015-11-16 07:00:00,1,14,20151116071,18.0,9.5,0.0,85,0,0,18.8,0,7,307.6,15
2015-11-16 08:00:00,1,13,20151116081,20.4,9.2,0.0,77,0,0,18.54,0,8,307.96,15
2015-11-16 09:00:00,1,16,20151116091,23.2,9.5,0.0,62,0,0,20.32,0,9,310.88,15
2015-11-16 10:00:00,1,26,20151116101,25.6,10.8,0.0,49,0,0,25.56,0,10,317.84,15
2015-11-16 11:00:00,1,21,20151116111,27.2,12.0,0.0,42,0,0,23.22,0,11,315.48,15
2015-11-16 12:00:00,1,26,20151116121,28.1,12.2,0.0,38,0,0,25.81,0,12,318.84,15
2015-11-16 13:00:00,1,24,20151116131,28.8,13.3,0.0,35,0,0,24.88,0,13,317.92,15
2015-11-16 14:00:00,1,26,20151116141,28.8,13.8,0.0,33,0,0,25.88,0,14,319.12,15
2015-11-16 15:00:00,1,22,20151116151,28.8,13.2,0.0,30,0,0,23.88,0,15,316.72,15
2015-11-16 16:00:00,1,24,20151116161,27.9,8.9,0.0,32,0,0,24.79,0,16,317.56,15
2015-11-16 17:00:00,1,26,20151116171,25.6,8.1,0.0,37,0,0,25.56,0,17,317.84,15
2015-11-16 18:00:00,1,23,20151116181,23.6,7.9,0.0,41,0,0,23.86,0,18,315.24,15
2015-11-16 19:00:00,1,29,20151116191,22.2,8.2,0.0,44,0,0,26.72,0,19,318.28,15
2015-11-16 20:00:00,1,31,20151116201,21.1,8.2,0.0,46,0,0,27.61,0,20,319.04,15
2015-11-16 21:00:00,1,27,20151116211,20.1,8.2,0.0,50,0,0,25.51,0,21,316.24,15
2015-11-16 22:00:00,1,27,20151116221,19.2,8.7,0.0,53,0,0,25.42,0,22,315.88,15
2015-11-16 23:00:00,1,26,20151116231,18.3,8.5,0.0,56,0,0,24.83,0,23,314.92,15
2015-11-17 00:00:00,1,23,20151117001,17.8,8.6,0.0,60,0,0,23.28,1,0,312.92,15
2015-11-17 01:00:00,1,21,20151117011,17.1,8.4,0.0,62,0,0,22.21,1,1,311.44,15
2015-11-17 02:00:00,1,19,20151117021,16.4,7.9,0.0,64,0,0,21.14,1,2,309.96,15
2015-11-17 03:00:00,1,16,20151117031,15.7,8.2,0.0,66,0,0,19.57,1,3,307.88,15
2015-11-17 04:00:00,1,11,20151117041,15.1,8.5,0.0,68,0,0,17.01,1,4,304.64,15
2015-11-17 05:00:00,1,11,20151117051,14.6,8.4,0.0,69,0,0,16.96,1,5,304.44,15
2015-11-17 06:00:00,1,15,20151117061,14.1,8.7,0.0,71,0,0,18.91,1,6,306.64,15
2015-11-17 07:00:00,1,12,20151117071,14.2,9.9,0.0,71,0,0,17.42,1,7,304.88,15
2015-11-17 08:00:00,1,12,20151117081,17.7,9.4,0.0,58,0,0,17.77,1,8,306.28,15
2015-11-17 09:00:00,1,18,20151117091,21.2,10.2,0.0,46,0,0,21.12,1,9,311.28,15
2015-11-17 10:00:00,1,31,20151117101,23.9,12.0,0.0,37,0,0,27.89,1,10,320.16,15
2015-11-17 11:00:00,1,42,20151117111,25.6,14.2,0.0,27,0,0,33.56,1,11,327.44,15
2015-11-17 12:00:00,1,37,20151117121,26.6,14.7,0.0,25,0,0,31.16,1,12,324.84,15
2015-11-17 13:00:00,1,30,20151117131,27.2,14.1,0.0,22,0,0,27.72,1,13,320.88,15
2015-11-17 14:00:00,1,33,20151117141,27.5,14.2,0.0,21,0,0,29.25,1,14,322.8,15
2015-11-17 15:00:00,1,28,20151117151,27.3,12.4,0.0,20,0,0,26.73,1,15,319.72,15
2015-11-17 16:00:00,1,29,20151117161,26.3,7.8,0.0,23,0,0,27.13,1,16,319.92,15
2015-11-17 17:00:00,1,28,20151117171,23.9,10.1,0.0,28,0,0,26.39,1,17,318.36,15
2015-11-17 18:00:00,1,28,20151117181,21.8,9.8,0.0,32,0,0,26.18,1,18,317.52,15
2015-11-17 19:00:00,1,31,20151117191,20.1,9.2,0.0,35,0,0,27.51,1,19,318.64,15
2015-11-17 20:00:00,1,28,20151117201,18.8,8.5,0.0,38,0,0,25.88,1,20,316.32,15
2015-11-17 21:00:00,1,26,20151117211,17.6,9.5,0.0,41,0,0,24.76,1,21,314.64,15
2015-11-17 22:00:00,1,26,20151117221,16.4,8.7,0.0,47,0,0,24.64,1,22,314.16,15
2015-11-17 23:00:00,1,27,20151117231,15.2,9.0,0.0,50,0,0,25.02,1,23,314.28,15
2015-11-18 00:00:00,1,24,20151118001,14.3,8.8,0.0,57,0,0,23.43,2,0,312.12,15
2015-11-18 01:00:00,1,23,20151118011,13.6,7.8,0.0,60,0,0,22.86,2,1,311.24,15
2015-11-18 02:00:00,1,20,20151118021,13.0,7.5,0.0,62,0,0,21.3,2,2,309.2,15
2015-11-18 03:00:00,1,19,20151118031,12.4,7.4,0.0,65,0,0,20.74,2,3,308.36,15
2015-11-18 04:00:00,1,20,20151118041,11.8,7.3,0.0,68,0,0,21.18,2,4,308.72,15
2015-11-18 05:00:00,1,16,20151118051,11.3,7.1,0.0,71,0,0,19.13,2,5,306.12,15
2015-11-18 06:00:00,1,19,20151118061,10.8,7.1,0.0,73,0,0,20.58,2,6,307.72,15
2015-11-18 07:00:00,1,16,20151118071,11.0,7.7,0.0,75,0,0,19.1,2,7,306.0,15
2015-11-18 08:00:00,1,17,20151118081,15.7,6.3,0.0,57,0,0,20.07,2,8,308.48,15
2015-11-18 09:00:00,1,19,20151118091,20.2,6.2,0.0,43,0,0,21.52,2,9,311.48,15
2015-11-18 10:00:00,1,30,20151118101,23.1,7.3,0.0,36,0,0,27.31,2,10,319.24,15
2015-11-18 11:00:00,1,44,20151118111,25.0,9.4,0.0,29,0,0,34.5,2,11,328.4,15
2015-11-18 12:00:00,1,35,20151118121,25.7,10.7,0.0,29,0,0,30.07,2,12,323.28,15
2015-11-18 13:00:00,1,34,20151118131,26.4,11.0,0.0,26,0,0,29.64,2,13,322.96,15
2015-11-18 14:00:00,1,31,20151118141,26.8,10.2,0.0,25,0,0,28.18,2,14,321.32,15
2015-11-18 15:00:00,1,31,20151118151,26.7,9.7,0.0,24,0,0,28.17,2,15,321.28,15
2015-11-18 16:00:00,1,28,20151118161,25.8,5.4,0.0,28,0,0,26.58,2,16,319.12,15
2015-11-18 17:00:00,1,34,20151118171,24.1,10.8,0.0,33,0,0,29.41,2,17,322.04,15
2015-11-18 18:00:00,1,37,20151118181,22.0,10.8,0.0,37,0,0,30.7,2,18,323.0,15
2015-11-18 19:00:00,1,37,20151118191,20.2,10.6,0.0,42,0,0,30.52,2,19,322.28,15
2015-11-18 20:00:00,1,34,20151118201,18.8,9.7,0.0,46,0,0,28.88,2,20,319.92,15
2015-11-18 21:00:00,1,31,20151118211,17.6,10.0,0.0,49,0,0,27.26,2,21,317.64,15
2015-11-18 22:00:00,1,29,20151118221,16.5,10.2,0.0,54,0,0,26.15,2,22,316.0,15
2015-11-18 23:00:00,1,28,20151118231,15.5,10.2,0.0,58,0,0,25.55,2,23,315.0,15
2015-11-19 00:00:00,1,32,20151119001,14.6,9.4,0.0,66,0,0,27.46,3,0,317.04,15
2015-11-19 01:00:00,1,23,20151119011,14.6,7.3,0.0,65,0,0,22.96,3,1,311.64,15
2015-11-19 02:00:00,1,20,20151119021,15.5,4.6,0.0,61,0,0,21.55,3,2,310.2,15
2015-11-19 03:00:00,1,16,20151119031,15.2,3.6,0.0,63,0,0,19.52,3,3,307.68,15
2015-11-19 04:00:00,1,18,20151119041,14.8,0.4,0.0,65,0,0,20.48,3,4,308.72,15
2015-11-19 05:00:00,1,17,20151119051,14.1,1.5,0.0,69,0,0,19.91,3,5,307.84,15
2015-11-19 06:00:00,1,16,20151119061,12.8,2.6,0.0,75,0,0,19.28,3,6,306.72,15
2015-11-19 07:00:00,1,17,20151119071,12.5,2.6,0.0,78,0,0,19.75,3,7,307.2,15
2015-11-19 08:00:00,1,18,20151119081,16.0,1.6,0.0,73,0,0,20.6,3,8,309.2,15
2015-11-19 09:00:00,1,25,20151119091,20.4,0.7,0.0,50,0,0,24.54,3,9,315.16,15
2015-11-19 10:00:00,1,31,20151119101,23.1,1.3,0.0,43,0,0,27.81,3,10,319.84,15
2015-11-19 11:00:00,1,32,20151119111,24.7,2.1,0.0,36,0,0,28.47,3,11,321.08,15
2015-11-19 12:00:00,1,31,20151119121,25.5,4.2,0.0,35,0,0,28.05,3,12,320.8,15
2015-11-19 13:00:00,1,29,20151119131,26.2,5.5,0.0,32,0,0,27.12,3,13,319.88,15
2015-11-19 14:00:00,1,31,20151119141,26.6,6.6,0.0,31,0,0,28.16,3,14,321.24,15
2015-11-19 15:00:00,1,31,20151119151,26.5,7.6,0.0,30,0,0,28.15,3,15,321.2,15
2015-11-19 16:00:00,1,30,20151119161,25.8,4.7,0.0,34,0,0,27.58,3,16,320.32,15
2015-11-19 17:00:00,1,28,20151119171,24.4,8.2,0.0,38,0,0,26.44,3,17,318.56,15
2015-11-19 18:00:00,1,29,20151119181,22.4,8.8,0.0,45,0,0,26.74,3,18,318.36,15
2015-11-19 19:00:00,1,36,20151119191,21.5,9.3,0.0,48,0,0,30.15,3,19,322.2,15
2015-11-19 20:00:00,1,29,20151119201,20.5,10.0,0.0,51,0,0,26.55,3,20,317.6,15
2015-11-19 21:00:00,1,28,20151119211,19.1,9.3,0.0,55,0,0,25.91,3,21,316.44,15
2015-11-19 22:00:00,1,30,20151119221,17.5,9.5,0.0,61,0,0,26.75,3,22,317.0,15
2015-11-19 23:00:00,1,29,20151119231,16.3,8.8,0.0,67,0,0,26.13,3,23,315.92,15
2015-11-20 00:00:00,1,24,20151120001,14.8,8.5,0.0,76,0,0,23.48,4,0,312.32,15
2015-11-20 01:00:00,1,20,20151120011,14.0,9.1,0.0,80,0,0,21.4,4,1,309.6,15
2015-11-20 02:00:00,1,15,20151120021,13.5,8.6,0.0,82,0,0,18.85,4,2,306.4,15
2015-11-20 03:00:00,1,14,20151120031,13.1,8.1,0.0,85,0,0,18.31,4,3,305.64,15
2015-11-20 04:00:00,1,13,20151120041,12.7,8.3,0.0,87,0,0,17.77,4,4,304.88,15
2015-11-20 05:00:00,1,8,20151120051,12.3,8.6,0.0,88,0,0,15.23,4,5,301.72,15
2015-11-20 06:00:00,1,12,20151120061,12.2,8.2,0.0,88,0,0,17.22,4,6,304.08,15
2015-11-20 07:00:00,1,14,20151120071,12.8,4.6,0.0,86,0,0,18.28,4,7,305.52,15
2015-11-20 08:00:00,1,15,20151120081,16.2,1.8,0.0,78,0,0,19.12,4,8,307.48,15
2015-11-20 09:00:00,1,20,20151120091,20.5,0.7,0.0,57,0,0,22.05,4,9,312.2,15
2015-11-20 10:00:00,1,26,20151120101,23.4,0.4,0.0,47,0,0,25.34,4,10,316.96,15
2015-11-20 11:00:00,1,26,20151120111,24.9,1.3,0.0,40,0,0,25.49,4,11,317.56,15
2015-11-20 12:00:00,1,26,20151120121,25.4,2.1,0.0,39,0,0,25.54,4,12,317.76,15
2015-11-20 13:00:00,1,21,20151120131,26.0,2.7,0.0,36,0,0,23.1,4,13,315.0,15
2015-11-20 14:00:00,1,26,20151120141,26.4,4.1,0.0,35,0,0,25.64,4,14,318.16,15
2015-11-20 15:00:00,1,29,20151120151,26.3,4.8,0.0,35,0,0,27.13,4,15,319.92,15
2015-11-20 16:00:00,1,20,20151120161,25.8,4.0,0.0,37,0,0,22.58,4,16,314.32,15
2015-11-20 17:00:00,1,22,20151120171,24.4,6.7,0.0,42,0,0,23.44,4,17,314.96,15
2015-11-20 18:00:00,1,25,20151120181,22.5,6.8,0.0,47,0,0,24.75,4,18,316.0,15
2015-11-20 19:00:00,1,27,20151120191,20.7,7.7,0.0,53,0,0,25.57,4,19,316.48,15
2015-11-20 20:00:00,1,26,20151120201,19.1,9.1,0.0,57,0,0,24.91,4,20,315.24,15
2015-11-20 21:00:00,1,24,20151120211,17.8,9.8,0.0,62,0,0,23.78,4,21,313.52,15
2015-11-20 22:00:00,1,25,20151120221,16.8,8.9,0.0,65,0,0,24.18,4,22,313.72,15
2015-11-20 23:00:00,1,21,20151120231,15.8,8.5,0.0,68,0,0,22.08,4,23,310.92,15
2015-11-21 00:00:00,1,17,20151121001,15.0,8.6,0.0,72,0,1,22.0,5,0,358.2,15
2015-11-21 01:00:00,1,16,20151121011,14.4,8.8,0.0,75,0,1,21.44,5,1,357.36,15
2015-11-21 02:00:00,1,15,20151121021,13.7,8.4,0.0,78,0,1,20.87,5,2,356.48,15
2015-11-21 03:00:00,1,15,20151121031,13.2,6.3,0.0,82,0,1,20.82,5,3,356.28,15
2015-11-21 04:00:00,1,15,20151121041,12.6,6.1,0.0,85,0,1,20.76,5,4,356.04,15
2015-11-21 05:00:00,1,8,20151121051,12.2,6.1,0.0,88,0,1,17.22,5,5,351.68,15
2015-11-21 06:00:00,1,12,20151121061,11.8,6.6,0.0,90,0,1,19.18,5,6,353.92,15
2015-11-21 07:00:00,1,13,20151121071,11.9,7.1,0.0,91,0,1,19.69,5,7,354.56,15
2015-11-21 08:00:00,1,12,20151121081,16.2,4.6,0.0,74,0,1,19.62,5,8,355.68,15
2015-11-21 09:00:00,1,16,20151121091,20.1,3.8,0.0,59,0,1,22.01,5,9,359.64,15
2015-11-21 10:00:00,1,18,20151121101,23.0,3.8,0.0,48,0,1,23.3,5,10,362.0,15
2015-11-21 11:00:00,1,17,20151121111,24.6,3.6,0.0,41,0,1,22.96,5,11,362.04,15
2015-11-21 12:00:00,1,18,20151121121,25.2,3.3,0.0,40,0,1,23.52,5,12,362.88,15
2015-11-21 13:00:00,1,15,20151121131,26.0,2.8,0.0,37,0,1,22.1,5,13,361.4,15
2015-11-21 14:00:00,1,21,20151121141,26.3,2.8,0.0,35,0,1,25.13,5,14,365.12,15
2015-11-21 15:00:00,1,18,20151121151,26.3,4.8,0.0,35,0,1,23.63,5,15,363.32,15
2015-11-21 16:00:00,1,17,20151121161,25.8,3.6,0.0,37,0,1,23.08,5,16,362.52,15
2015-11-21 17:00:00,1,17,20151121171,24.5,6.5,0.0,41,0,1,22.95,5,17,362.0,15
2015-11-21 18:00:00,1,19,20151121181,22.5,6.9,0.0,49,0,1,23.75,5,18,362.4,15
2015-11-21 19:00:00,1,22,20151121191,21.5,7.1,0.0,51,0,1,25.15,5,19,363.8,15
2015-11-21 20:00:00,1,18,20151121201,20.6,6.4,0.0,55,0,1,23.06,5,20,361.04,15
2015-11-21 21:00:00,1,17,20151121211,20.0,6.4,0.0,55,0,1,22.5,5,21,360.2,15
2015-11-21 22:00:00,1,22,20151121221,19.2,7.3,0.0,58,0,1,24.92,5,22,362.88,15
2015-11-21 23:00:00,1,17,20151121231,18.1,8.8,0.0,63,0,1,22.31,5,23,359.44,15
2015-11-22 00:00:00,1,15,20151122001,14.9,9.5,0.0,79,0,1,20.99,6,0,356.96,15
2015-11-22 01:00:00,1,15,20151122011,14.3,8.7,0.0,82,0,1,20.93,6,1,356.72,15
2015-11-22 02:00:00,1,11,20151122021,14.2,7.3,0.0,82,0,1,18.92,6,2,354.28,15
2015-11-22 03:00:00,1,12,20151122031,14.0,5.4,0.0,83,0,1,19.4,6,3,354.8,15
2015-11-22 04:00:00,1,11,20151122041,12.8,6.0,0.0,88,0,1,18.78,6,4,353.72,15
2015-11-22 05:00:00,1,8,20151122051,12.2,5.7,0.0,91,0,1,17.22,6,5,351.68,15
2015-11-22 06:00:00,1,11,20151122061,11.8,6.1,0.0,91,0,1,18.68,6,6,353.32,15
2015-11-22 07:00:00,1,9,20151122071,11.9,6.9,0.0,92,0,1,17.69,6,7,352.16,15
